run_id,cycle_id,cycle_start_time,cycle_end_time,cycle_time_sec,avg_vfd1_temp,avg_vfd2_temp,avg_vfd3_temp,avg_vfd4_temp,avg_r01_load,min_r01_load,max_r01_load,avg_r02_load,min_r02_load,max_r02_load,avg_r03_load,min_r03_load,max_r03_load,avg_r04_load,min_r04_load,max_r04_load,stopper1_active_count,stopper2_active_count,stopper3_active_count,stopper4_active_count,stopper5_active_count,defect_label,defect_flag
6,207,"2023-12-12 12:23:32.947","2023-12-12 12:28:28.248",295,89.91502420597736,5.417261696858294e33,-5.734980766438905e34,-4.333107650643196e34,368.8337846987136,104,489,1304.708192281652,1222,1362,1840.982058226134,1318,9010,-17.95734597156398,-1499,1448,169,643,15,15,56,NULL,0
6,208,"2023-12-12 12:28:28.438","2023-12-12 12:33:23.456",295,89.92035595900305,-1.1836043158873005e33,1.8446840779315695e34,5.0246765684324116e33,366.3858401084011,92,583,1303.9031165311653,1247,1355,1839.1050135501355,1312,8909,-19.208672086720867,-1412,1402,168,642,15,15,56,NULL,0
6,209,"2023-12-12 12:33:23.536","2023-12-12 12:38:18.642",295,89.92724628178425,-2.8860910848747534e34,6.305288880602354e33,3.5092935979302185e28,365.00880758807585,105,516,1302.5928184281843,1239,1361,1817.654810298103,1300,8712,-1.861449864498645,-1423,1432,169,642,15,15,55,NULL,0
6,210,"2023-12-12 12:38:18.734","2023-12-12 12:43:13.750",295,89.92543968982955,-1.0793005050786476e31,-1.6740061199388001e31,-3.5920033141308035e34,369.9617078956286,26,524,1303.0742121314809,1238,1347,1852.653676719756,1311,9397,9.769908505591324,-1433,1384,169,642,15,15,56,NULL,0
6,211,"2023-12-12 12:43:13.857","2023-12-12 12:48:08.846",294,89.92413582346563,-1.4209454038800816e34,-4.320636225008472e34,2.2393770745938093e33,373.8180277871908,82,552,1305.4113859708573,1245,1359,1858.0847170450695,1316,9198,8.54625550660793,-1417,1434,169,642,15,16,56,NULL,0
6,212,"2023-12-12 12:48:08.936","2023-12-12 12:53:03.644",294,89.91804532291377,1.1277626382761154e32,-4.4972773475955386e29,3.1457552500848304e33,372.6633864947404,-9,540,1306.1319986426874,1250,1370,1856.9375636240245,1325,9217,13.69155072955548,-1396,1412,168,643,15,15,55,NULL,0
6,213,"2023-12-12 12:53:03.741","2023-12-12 12:57:58.658",294,89.91594416573312,-9.202067901702278e30,-1.3533288402848744e33,4.8174642199767986e23,372.3285859613428,123,525,1306.679552390641,1244,1357,1837.2787385554425,1297,8674,-12.49440488301119,-1432,1397,168,643,15,15,56,NULL,0
6,214,"2023-12-12 12:57:58.754","2023-12-12 13:03:20.667",321,89.90267526672756,2.0510706865118183e33,8.343462076153977e33,-4.134775420143833e32,373.4321217769494,-29,532,1305.9835352593973,1248,1349,1785.0205032618826,1277,8862,-1.5489282385834109,-1389,1389,169,642,15,15,55,NULL,0
6,215,"2023-12-12 13:03:20.669","2023-12-12 13:08:15.538",294,89.38617762129783,-6.870116878405756e32,1.6920992519498067e32,-1.069567563027728e31,372.24482875551035,63,547,1305.967446592065,1254,1353,1821.434045439132,1314,8956,-17.873516446252967,-1393,1412,169,642,15,16,55,NULL,0
6,216,"2023-12-12 13:08:15.781","2023-12-12 13:13:10.441",294,89.60067755177555,9.845711251271859e31,-2.878687220732248e31,4.136780772020458e28,370.76771787046454,-77,627,1304.4672770430655,1241,1366,1845.1719226856562,1284,8952,-4.178026449643947,-1474,1434,168,642,15,15,56,NULL,0
6,217,"2023-12-12 13:13:10.554","2023-12-12 13:18:05.442",294,89.69336714867308,4.633940406988855e33,-4.328549152486405e34,5.609728813559324e33,368.4572881355932,74,495,1303.482372881356,1222,1349,1837.7549152542372,1315,9010,2.871186440677966,-1400,1412,168,643,15,16,56,NULL,0
6,218,"2023-12-12 13:18:05.551","2023-12-12 13:23:00.450",294,89.7431931358954,-5.798491013819417e32,-4.4218296351541935e34,-7.087148227106315e30,368.4679552390641,58,529,1304.8680908782637,1252,1363,1837.940996948118,1297,9941,19.554425228891148,-1395,1385,168,642,14,15,55,NULL,0
6,219,"2023-12-12 13:23:00.547","2023-12-12 13:27:55.354",294,89.7744703807819,-1.2343169693163785e31,-5.187551626313989e34,-1.4381934781282148e31,370.9060698541879,67,568,1306.285520515429,1239,1391,1837.5761275008476,1299,9357,20.132248219735505,-1474,1425,169,642,15,15,55,NULL,0
6,220,"2023-12-12 13:27:55.445","2023-12-12 13:32:50.140",294,89.80298968857701,-1.877618377470228e34,-5.532931792989483e29,-7.365068813629922e32,372.10519172039363,-4,513,1306.187648456057,1223,1356,1852.6481167288769,1315,9293,10.329826942653545,-1522,1409,169,642,15,15,55,NULL,0
6,221,"2023-12-12 13:32:50.239","2023-12-12 13:37:45.148",294,89.82814393579895,-9.033900406792512e30,-3.786852203389957e29,-3.655355932412736e34,372.0383050847458,49,511,1305.8959322033897,1231,1370,1823.9372881355932,1302,8685,2.142372881355932,-1441,1461,168,643,14,15,56,NULL,0
6,222,"2023-12-12 13:37:45.243","2023-12-12 13:42:39.943",294,89.85316712822822,-7.055616981602972e32,9.026595593622771e33,-8.823000319900699e30,369.91350067842603,87,576,1305.737788331072,1235,1370,1832.905698778833,1301,8599,-8.014586160108548,-1421,1503,169,642,15,16,55,NULL,0
6,223,"2023-12-12 13:42:40.052","2023-12-12 13:47:53.347",313,89.86283839160693,-1.1821946974235971e31,-4.0683170941290445e34,-1.2918898204728086e29,373.48691767709,-16,565,1305.990746649649,1252,1351,1802.1496490108489,1321,9396,5.382259093809828,-1401,1462,168,642,15,15,55,NULL,0
6,224,"2023-12-12 13:47:53.441","2023-12-12 13:53:01.961",308,89.23014694541008,-9.137812217757616e32,-5.63809561921173e34,1.099992094769641e30,381.399546338302,100,613,1307.3758911211926,1258,1363,1829.8340894361634,1284,9446,16.473752430330524,-1396,1399,169,642,15,15,55,NULL,0
6,225,"2023-12-12 13:53:02.057","2023-12-12 13:57:56.988",294,89.47646792500734,-1.5487962021024056e33,1.4114750762970979e32,-2.2075279757292316e29,377.54018311291964,111,553,1306.9538826720923,1236,1365,1839.3011190233979,1318,8695,-2.0657850118684298,-1481,1462,169,642,15,15,56,NULL,0
6,226,"2023-12-12 13:57:56.990","2023-12-12 14:02:51.968",294,89.61214318991051,-7.895383222077261e32,2.4229284265527692e30,-2.9578109090094083e24,375.7336496103016,100,544,1306.9478143002373,1248,1369,1846.025415113521,1321,8827,3.674347678752965,-1451,1472,169,642,15,15,55,NULL,0
6,227,"2023-12-12 14:02:52.041","2023-12-12 14:07:47.357",295,89.70227942069609,-3.3527602591669495e34,-5.045716218397561e34,-3.8882495764307854e29,373.0494412461903,50,557,1306.5804266847274,1241,1368,1833.9353200135456,1312,8783,-23.06772773450728,-1553,1439,169,643,15,15,55,NULL,0
6,228,"2023-12-12 14:07:47.450","2023-12-12 14:12:42.351",294,89.75420111905613,2.6943728813204943e33,-2.820209830508475e31,5.428141351864138e33,371.4142372881356,145,608,1306.2711864406779,1231,1373,1859.7962711864407,1316,9534,5.764406779661017,-1461,1455,168,642,15,15,55,NULL,0
6,229,"2023-12-12 14:12:42.455","2023-12-12 14:17:37.540",295,89.7930963937702,-7.895147420264317e32,1.5147646723046426e32,-7.302948176907186e30,369.3063368349712,13,556,1305.5398170111825,1227,1389,1854.077939681464,1309,9666,30.370382921043714,-1415,1433,168,643,15,15,55,NULL,0
6,230,"2023-12-12 14:17:37.648","2023-12-12 14:22:32.960",295,89.8229323467015,-1.8043307007447525e34,-5.889539626100326e34,2.3464568508718277e33,375.37914691943126,32,607,1305.2549085985104,1248,1380,1840.708192281652,1319,9761,2.596140825998646,-1388,1432,169,642,15,15,55,NULL,0
6,231,"2023-12-12 14:22:33.225","2023-12-12 14:27:38.941",305,89.83924252825025,-4.460698988692921e32,6.936993126797384e33,-2.22851725490203e34,380.6156862745098,118,555,1305.3065359477125,1239,1361,1834.793137254902,1311,9866,-3.7745098039215685,-1418,1394,168,643,15,15,55,NULL,0
6,232,"2023-12-12 14:27:39.191","2023-12-12 14:32:33.964",294,89.62669605344728,-1.763309722360757e31,3.085522497456756e30,-2.531434336354679e34,382.5649372668701,-14,566,1306.4198033231603,1230,1353,1840.6188538487622,1277,8836,1.529671074940658,-1421,1393,168,643,15,15,56,NULL,0
6,233,"2023-12-12 14:32:34.051","2023-12-12 14:37:29.262",295,89.74078110636367,4.372019380081301e28,8.528908787815046e26,5.483604947138871e33,381.0230352303523,104,620,1307.280487804878,1240,1356,1826.8936314363143,1318,8714,-9.91869918699187,-1485,1433,168,642,15,15,56,NULL,0
6,234,"2023-12-12 14:37:29.268","2023-12-12 14:42:24.454",295,89.78776181685839,3.157181571815718e33,1.0919106699756098e34,-1.4803523035230543e26,382.7140921409214,82,559,1307.868563685637,1257,1355,1843.3455284552845,1311,8756,-15.610433604336043,-1474,1444,169,642,15,15,55,NULL,0
6,235,"2023-12-12 14:42:24.546","2023-12-12 14:47:19.855",295,89.82390741638001,-5.7427147562626944e32,-1.1450918432633938e33,-4.332953283683144e34,375.667230873392,33,649,1306.0142180094788,1230,1364,1835.0944482058226,1301,9469,-2.5565335138794856,-1460,1411,168,642,15,15,56,NULL,0
6,236,"2023-12-12 14:47:19.939","2023-12-12 14:52:15.041",295,89.85230778681805,5.409485006598918e33,7.553605691057372e33,-1.4092140922240209e31,376.76355013550136,-35,527,1306.428861788618,1249,1359,1851.2503387533875,1313,8895,11.647018970189702,-1429,1425,169,642,15,16,56,NULL,0
6,237,"2023-12-12 14:52:15.137","2023-12-12 14:57:10.240",295,89.87539720100541,-1.2334803914893675e31,-7.217892237564215e34,-1.3790250747061231e29,377.4534056252118,60,544,1305.869535750593,1231,1362,1834.903761436801,1311,8640,5.83598780074551,-1443,1433,169,642,15,15,55,NULL,0
6,238,"2023-12-12 14:57:10.444","2023-12-12 15:02:05.565",295,89.89735656334696,-4.514381563633925e32,1.54578023321552e34,-2.891779057928107e34,380.3124364622162,102,636,1305.9057946458827,1247,1365,1840.7858353100644,1313,8794,14.229752626228397,-1452,1435,169,642,15,16,56,NULL,0
6,239,"2023-12-12 15:02:05.567","2023-12-12 15:08:27.941",382,90.03654487526522,-9.57112390162266e32,-5.014486138350512e34,6.403399531764174e34,383.3396966527197,75,517,1306.4333158995817,1224,1358,1737.546809623431,1309,9811,16.746861924686193,-1431,1431,169,642,15,15,149,NULL,0
6,240,"2023-12-12 15:08:28.043","2023-12-12 15:15:14.139",406,86.95420170436519,-1.0380672407680945e31,-2.3599782939438703e34,-3.7590022895125557e34,381.97070408665684,21,633,1306.8911866075825,1222,1373,1849.7360905957657,1304,9731,15.247168882323978,-1427,1426,431,1121,15,16,56,NULL,0
6,241,"2023-12-12 15:15:14.240","2023-12-12 15:20:09.458",295,88.01468470571214,-1.8321655976701656e33,7.212995140341653e33,-3.8725296348058462e31,383.0755164239756,42,516,1307.214696918388,1249,1358,1839.655943108703,1307,9322,-5.282086014222824,-1415,1411,169,642,15,15,55,NULL,0
6,242,"2023-12-12 15:20:09.668","2023-12-12 15:25:04.442",294,88.55568458296614,-6.126991149553169e27,5.5145211531775234e28,7.369984303153817e33,383.16514072566974,-48,608,1307.484571041031,1214,1376,1841.0861308918277,1305,8868,21.233299423533403,-1461,1424,168,642,15,16,56,NULL,0
6,243,"2023-12-12 15:25:04.546","2023-12-12 15:29:59.552",295,88.89305957546657,-1.8878644049288662e34,-8.118648101694866e32,-1.1726162706918162e34,383.0484745762712,102,535,1308.3525423728813,1242,1355,1821.564745762712,1317,8811,18.30779661016949,-1450,1479,168,642,15,15,55,NULL,0
6,244,"2023-12-12 15:29:59.640","2023-12-12 15:34:54.961",295,89.13490906430123,-1.1744154275258525e34,5.835206494537596e33,-3.6222016685206913e34,379.9370345294516,-18,563,1307.1093432633718,1245,1351,1840.1296547054842,1298,8885,-9.051117129316182,-1578,1482,169,642,15,15,56,NULL,0
6,245,"2023-12-12 15:34:55.052","2023-12-12 15:39:50.356",295,89.31485777936544,3.148287542315638e23,9.004739148612029e33,3.1352741241108264e33,377.2958700067705,-12,560,1305.3266756939743,1176,1354,1849.9854434664862,1318,9187,-17.245091401489507,-1452,1413,169,642,15,15,56,NULL,0
6,246,"2023-12-12 15:39:50.439","2023-12-12 15:44:45.542",295,89.44034555422951,-1.7615176147673814e31,-2.8182882755758717e31,-3.581430007050745e29,379.8441734417344,138,579,1305.2767615176151,1235,1348,1848.7249322493226,1302,8833,27.49627371273713,-1604,1401,169,643,15,15,55,NULL,0
6,247,"2023-12-12 15:44:45.652","2023-12-12 15:49:40.871",295,89.53922819136336,-1.678327125074771e29,-2.5347713175983545e34,9.041652556721978e33,383.6806637317982,-35,532,1306.669150016932,1254,1360,1830.515746698273,1318,8651,17.163562478835082,-1479,1447,169,642,15,15,56,NULL,0
6,248,"2023-12-12 15:49:40.957","2023-12-12 15:54:47.661",306,89.38262746899927,-1.4220995374837036e29,1.5374305732594533e34,3.986310710990877e33,386.875814863103,59,550,1308.4925032594524,1256,1352,1840.5218383311603,1325,9433,-0.6254889178617992,-1414,1395,169,757,14,15,56,NULL,0
6,249,"2023-12-12 15:54:47.859","2023-12-12 15:59:42.945",295,89.52470846129981,-4.10904165280695e34,5.530986967404385e33,-1.0836389000857905e34,380.0074500507958,-17,569,1307.316288520149,1216,1365,1856.6637317981713,1318,9666,9.359972908906197,-1394,1465,169,642,15,16,56,NULL,0
6,250,"2023-12-12 15:59:43.063","2023-12-12 16:04:38.149",295,89.61843749969758,9.230430362588961e29,7.196746865993141e33,-7.869197560149102e32,388.9115554049475,102,566,1308.1033547949849,1223,1355,1854.0033886818028,1312,9282,4.467976956963741,-1472,1440,168,642,15,15,55,NULL,0
6,251,"2023-12-12 16:04:38.244","2023-12-12 16:09:33.444",295,89.68358909625036,-1.0152112099898407e33,3.67320695954426e30,-1.804959197400034e34,384.99322722654927,129,560,1307.3332204537758,1239,1354,1828.2072468675922,1305,8708,15.822553335590925,-1492,1463,168,642,15,15,56,NULL,0
6,252,"2023-12-12 16:09:33.552","2023-12-12 16:14:28.747",295,89.73391022632819,3.1561124397901337e33,-1.128107224856079e33,9.183901869586859e33,384.7748052827633,124,526,1306.497460209956,1244,1371,1839.794784964443,1309,8746,-8.351845580765323,-1441,1396,169,642,15,15,55,NULL,0
6,253,"2023-12-12 16:14:28.943","2023-12-12 16:19:34.148",305,89.53044146114318,-1.9181127179219768e29,-2.08060021821766e26,6.181847836725543e33,388.1467889908257,80,523,1306.8640235910877,1224,1395,1760.7133027522937,1316,8719,34.448558322411536,-1388,1430,169,645,15,16,55,NoNose,1
6,254,"2023-12-12 16:19:34.150","2023-12-12 16:24:28.450",294,89.65179347188338,2.2625635863253484e33,-7.713636672325222e29,4.5527401837011885e33,394.39456706281834,11,526,1307.783701188455,1252,1354,1787.4078098471987,1305,9712,2.5769100169779287,-1450,1401,168,644,15,15,56,NoNose,1
6,255,"2023-12-12 16:24:28.544","2023-12-12 16:29:23.144",294,89.73043946714756,-2.665831318668971e34,-4.462498321585879e34,4.548528289505909e33,394.09809911744736,102,578,1308.8557365919892,1241,1377,1773.8424983027835,1312,9471,-34.63204344874406,-1502,1378,168,645,15,16,56,NoNose,1
6,256,"2023-12-12 16:29:23.249","2023-12-12 16:34:17.650",294,89.77613390727471,-4.7917356436771985e30,-4.584099891306646e31,-1.220655144663399e34,384.2554347826087,-99,598,1308.6858016304348,1234,1391,1793.600883152174,1316,9203,-6.530230978260869,-1427,1469,168,644,15,15,55,NoNose,1
6,257,"2023-12-12 16:34:17.737","2023-12-12 16:39:12.181",294,89.80557992094965,-4.505702191154499e32,2.7174826281865737e30,2.7705462061120545e28,377.3429541595925,72,599,1307.4967741935484,1237,1362,1802.0546689303906,1312,9530,3.18981324278438,-1526,1496,169,644,15,15,55,NoNose,1
6,258,"2023-12-12 16:39:12.247","2023-12-12 16:44:06.561",294,89.82741419067825,8.803746070248162e31,-2.9481642345040755e24,-4.784543952746943e34,379.9327445652174,18,517,1307.4867527173913,1231,1359,1804.9463315217392,1322,9020,-11.525475543478262,-1447,1539,169,645,15,16,55,NoNose,1
6,259,"2023-12-12 16:44:06.644","2023-12-12 16:49:01.060",294,89.83880234220678,2.699670855932278e33,-7.23505434782477e34,-3.396731587826075e32,378.84375,-25,552,1305.9752038043478,1261,1353,1806.593070652174,1315,9276,32.79721467391305,-1450,1456,168,645,15,15,56,NoNose,1
6,260,"2023-12-12 16:49:01.264","2023-12-12 16:53:55.447",294,89.84889426705972,-1.890954821666667e34,3.092106501700972e30,4.220906557934383e31,378.4638124362895,102,566,1305.5178389398573,1253,1381,1782.1134896364254,1305,8855,22.869520897043834,-1534,1440,168,645,15,16,55,NoNose,1
6,261,"2023-12-12 16:53:55.542","2023-12-12 16:58:50.149",294,89.86777629085405,-1.9270086765485958e29,5.3478113434334e30,-4.513064130900537e32,379.0654903291483,3,556,1306.136070580251,1231,1370,1790.6050220563284,1292,9315,-10.491007804546998,-1487,1413,169,644,15,15,56,NoNose,1
6,262,"2023-12-12 16:58:50.351","2023-12-12 17:03:44.751",294,89.89425204617336,-2.169075865583079e34,7.208960980943915e33,1.7719044005463555e30,385.8204344874406,-10,519,1307.7410047522064,1250,1360,1797.3234894772572,1283,9524,25.79599456890699,-1411,1457,169,644,15,15,55,NoNose,1
6,263,"2023-12-12 17:03:44.848","2023-12-12 17:08:39.037",294,89.89033842140904,2.5002888209423284e33,2.546437164620048e34,3.167885659418963e23,383.6014271151886,93,531,1307.706082229018,1208,1357,1798.7111790689773,1317,9388,0.018688413183826028,-1495,1465,168,644,14,15,56,NoNose,1
6,264,"2023-12-12 17:08:39.142","2023-12-12 17:13:33.137",293,89.87258515465037,3.7260116299726513e31,-7.242020732762059e34,-4.352261149132948e34,378.63039782386943,59,557,1307.552193131588,1221,1361,1797.4393063583816,1323,9417,11.371302278136689,-1465,1445,168,644,15,15,56,NoNose,1
6,265,"2023-12-12 17:13:33.426","2023-12-12 17:18:38.244",304,89.64810864479003,-5.207461230171869e32,2.6637524590157146e30,2.5563619672131574e30,384.0947540983607,21,601,1308.1616393442623,1260,1361,1761.5334426229508,1302,8687,0.4488524590163934,-1446,1428,257,664,15,15,56,NoNose,1
6,266,"2023-12-12 17:18:38.555","2023-12-12 17:23:32.656",294,89.74514246935335,2.716461032397274e33,-4.352261146046923e34,1.1338607087521652e32,383.3168990139408,112,540,1307.1856511390683,1248,1354,1798.8796327779667,1303,9050,25.25603536212173,-1439,1409,169,645,15,16,56,NoNose,1
6,267,"2023-12-12 17:23:32.658","2023-12-12 17:28:26.839",294,89.78866881527445,-2.2092127332510774e29,7.457228076138663e23,1.3562202583274776e25,388.2032630863358,93,556,1306.6607749830048,1226,1362,1799.332766825289,1305,9289,11.212440516655336,-1423,1434,169,644,15,15,55,NoNose,1
6,268,"2023-12-12 17:28:26.940","2023-12-12 17:33:21.149",294,89.81755644986654,-4.5004256812858176e32,-9.901461127826178e32,-4.617645905538559e34,392.8545701664968,-113,582,1307.3030920829085,1246,1363,1814.0890248046212,1324,9185,1.0774719673802242,-1510,1516,168,645,14,16,55,NoNose,1
6,269,"2023-12-12 17:33:21.242","2023-12-12 17:38:15.552",294,89.8413315382961,-5.732451181801499e32,4.419786169269775e28,1.5430659415195643e30,398.525152957172,17,567,1308.209041468389,1254,1379,1788.7192386131883,1320,9412,-36.991842284160434,-1435,1423,168,645,15,15,56,NoNose,1
6,270,"2023-12-12 17:38:15.647","2023-12-12 17:43:09.954",294,89.85669686933662,9.889377378046194e31,8.274550561491032e28,-4.062499831707765e32,396.5478940217391,-25,607,1309.5957880434783,1230,1375,1793.249320652174,1315,8758,19.208559782608695,-1425,1400,168,644,15,15,55,NoNose,1
6,271,"2023-12-12 17:43:10.037","2023-12-12 17:48:04.343",294,89.87261381031148,2.705197688742822e33,-4.347826086919984e34,4.551654572690217e33,391.2483016304348,90,570,1309.1280570652175,1247,1361,1774.516304347826,1309,8844,-2.841372282608696,-1510,1476,168,644,15,15,55,NoNose,1
6,272,"2023-12-12 17:48:04.445","2023-12-12 17:52:58.976",294,89.88993334876298,-4.648070932210656e32,-4.509786078098478e34,7.180239110634639e31,390.7432937181664,-42,536,1307.9528013582342,1243,1355,1806.4689303904925,1306,9152,-7.990492359932088,-1489,1482,168,644,15,15,55,NoNose,1
6,273,"2023-12-12 17:52:58.978","2023-12-12 17:57:53.348",294,89.8956969275949,9.88311782003396e31,1.9776094692020948e32,-6.517011882951198e34,383.65636672325974,100,548,1308.4505942275043,1228,1366,1789.7235993208828,1267,9171,7.943972835314091,-1448,1467,169,644,15,15,55,NoNose,1
6,274,"2023-12-12 17:57:53.439","2023-12-12 18:02:48.054",294,89.91108193886862,-6.775624056220874e32,-9.402668041259335e34,-2.17245583839868e34,391.29837067209775,143,565,1307.5675492192804,1235,1384,1793.8021045485405,1309,9684,8.68601493550577,-1467,1484,168,644,15,15,55,NoNose,1
6,275,"2023-12-12 18:02:48.064","2023-12-12 18:07:42.283",294,89.92001516659086,-7.917082785321101e32,-5.062861019422501e34,1.7735065918969421e30,391.50254841997963,102,564,1307.383961943595,1250,1355,1781.61331974176,1311,8959,6.507985049269453,-1514,1518,168,644,15,15,56,NoNose,1
